id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
7470,9.0,Yes,2.0,2.0,,2.0,2.0,Introvert
11813,11.0,Yes,3.0,0.0,Yes,,3.0,Introvert
14523,0.0,No,5.0,2.0,No,7.0,3.0,Extrovert
9915,2.0,No,9.0,6.0,No,10.0,5.0,Extrovert
2094,3.0,No,8.0,5.0,No,7.0,3.0,Extrovert
15630,10.0,Yes,0.0,1.0,Yes,5.0,0.0,Introvert
1431,4.0,Yes,1.0,0.0,Yes,0.0,1.0,Introvert
23301,3.0,No,8.0,5.0,No,11.0,7.0,
3350,3.0,No,3.0,5.0,No,14.0,7.0,Extrovert
7465,2.0,No,4.0,3.0,No,10.0,5.0,Extrovert
2010,2.0,No,7.0,5.0,,,3.0,Extrovert
7695,1.0,No,5.0,4.0,No,,7.0,Extrovert
17304,3.0,No,5.0,3.0,No,4.0,8.0,Extrovert
22879,,No,8.0,6.0,No,9.0,4.0,
18994,0.0,No,9.0,6.0,No,5.0,5.0,
16750,2.0,No,5.0,6.0,No,13.0,10.0,Extrovert
17198,3.0,No,6.0,5.0,No,5.0,10.0,Extrovert
9345,0.0,No,4.0,6.0,No,14.0,3.0,Extrovert
728,3.0,,9.0,6.0,No,15.0,6.0,Extrovert
2032,1.0,No,9.0,3.0,No,13.0,6.0,Extrovert
391,3.0,,7.0,6.0,No,14.0,7.0,Extrovert
8239,9.0,,1.0,2.0,Yes,1.0,0.0,Introvert
16447,0.0,No,5.0,4.0,No,14.0,4.0,Extrovert
5344,2.0,No,7.0,,No,14.0,4.0,Extrovert
1290,4.0,Yes,3.0,3.0,Yes,5.0,2.0,Introvert
5868,4.0,Yes,0.0,0.0,Yes,3.0,0.0,Introvert
18372,2.0,,7.0,6.0,No,15.0,4.0,Extrovert
7512,1.0,No,6.0,3.0,,10.0,7.0,Extrovert
17451,1.0,No,9.0,3.0,No,15.0,6.0,Extrovert
20770,0.0,,5.0,,No,15.0,3.0,
7899,7.0,Yes,1.0,1.0,Yes,2.0,3.0,Introvert
5617,0.0,No,9.0,5.0,No,13.0,10.0,Extrovert
4360,11.0,,0.0,0.0,Yes,0.0,1.0,Introvert
23007,2.0,No,7.0,4.0,No,5.0,4.0,
13624,3.0,No,6.0,3.0,No,7.0,7.0,Extrovert
8137,0.0,No,,3.0,No,15.0,5.0,Extrovert
11167,0.0,No,9.0,4.0,No,6.0,9.0,Extrovert
5639,2.0,,7.0,5.0,No,11.0,3.0,Extrovert
23410,4.0,Yes,2.0,,Yes,4.0,1.0,
24309,9.0,Yes,0.0,2.0,,1.0,3.0,
4363,3.0,No,10.0,4.0,No,9.0,,Extrovert
9589,,No,5.0,5.0,No,14.0,5.0,Extrovert
7736,4.0,Yes,0.0,,Yes,4.0,0.0,Introvert
13310,0.0,No,6.0,,No,8.0,8.0,Extrovert
19852,,No,5.0,6.0,No,14.0,3.0,
19460,1.0,No,8.0,4.0,No,6.0,,
14629,1.0,No,7.0,4.0,No,7.0,8.0,Extrovert
14658,8.0,Yes,3.0,0.0,Yes,1.0,2.0,Introvert
8735,3.0,No,5.0,7.0,No,10.0,8.0,Extrovert
1922,2.0,No,5.0,7.0,No,15.0,3.0,Extrovert
18612,1.0,No,5.0,3.0,No,12.0,,
866,2.0,No,8.0,3.0,No,12.0,8.0,Extrovert
964,5.0,Yes,3.0,0.0,Yes,7.0,1.0,Introvert
24454,3.0,No,5.0,6.0,No,7.0,7.0,
927,4.0,Yes,2.0,1.0,,2.0,0.0,Introvert
14635,0.0,No,9.0,4.0,No,7.0,9.0,Extrovert
405,,No,8.0,7.0,No,9.0,7.0,Extrovert
21371,4.0,Yes,2.0,2.0,,2.0,0.0,
18277,1.0,No,10.0,6.0,No,13.0,10.0,Extrovert
16918,3.0,,8.0,4.0,No,10.0,5.0,Extrovert
23771,0.0,No,7.0,5.0,No,10.0,5.0,
7975,1.0,No,7.0,7.0,No,9.0,3.0,Extrovert
147,7.0,Yes,3.0,1.0,Yes,3.0,,Introvert
2363,5.0,Yes,1.0,2.0,Yes,2.0,1.0,Introvert
24320,0.0,No,,6.0,No,6.0,5.0,
22000,0.0,No,3.0,5.0,No,6.0,5.0,
5575,1.0,No,7.0,4.0,No,9.0,10.0,Extrovert
7347,6.0,Yes,,2.0,Yes,1.0,0.0,Introvert
20828,3.0,No,8.0,4.0,No,8.0,9.0,
10730,9.0,Yes,1.0,1.0,Yes,5.0,0.0,Introvert
12714,,Yes,,0.0,Yes,3.0,1.0,Extrovert
20043,0.0,No,7.0,6.0,No,6.0,4.0,
19680,2.0,No,4.0,7.0,No,7.0,4.0,
9543,0.0,No,4.0,6.0,No,13.0,,Extrovert
19379,1.0,No,8.0,4.0,No,8.0,8.0,
19346,1.0,No,4.0,3.0,No,5.0,6.0,
1178,2.0,No,8.0,7.0,No,10.0,5.0,Extrovert
18910,0.0,No,5.0,7.0,No,7.0,4.0,
7278,3.0,,6.0,3.0,No,9.0,4.0,Extrovert
14524,3.0,No,5.0,5.0,No,12.0,4.0,Extrovert
5812,0.0,No,4.0,6.0,No,7.0,,Extrovert
14881,9.0,,,2.0,Yes,1.0,1.0,Introvert
7153,3.0,No,9.0,4.0,No,15.0,,Extrovert
22546,3.0,No,5.0,6.0,No,7.0,6.0,
2277,0.0,No,4.0,,No,8.0,6.0,Extrovert
1899,0.0,No,3.0,4.0,No,5.0,5.0,Extrovert
854,1.0,No,6.0,4.0,No,4.0,4.0,Extrovert
23484,11.0,Yes,0.0,1.0,Yes,0.0,2.0,
22559,,Yes,1.0,5.0,Yes,5.0,5.0,
18716,1.0,No,8.0,5.0,No,12.0,9.0,
24390,3.0,,6.0,3.0,No,8.0,6.0,
23754,3.0,No,,4.0,No,15.0,4.0,
6279,11.0,Yes,,2.0,Yes,2.0,0.0,Introvert
7191,0.0,,4.0,4.0,No,6.0,4.0,Extrovert
16866,5.0,,3.0,0.0,Yes,0.0,1.0,Introvert
17244,1.0,No,6.0,6.0,No,15.0,5.0,Extrovert
7977,9.0,Yes,0.0,3.0,Yes,2.0,1.0,Introvert
7336,1.0,No,9.0,3.0,No,7.0,4.0,Extrovert
20757,9.0,Yes,1.0,,Yes,3.0,2.0,
20966,1.0,No,,4.0,No,11.0,4.0,
18191,4.0,Yes,3.0,,Yes,3.0,3.0,Introvert
11149,1.0,No,7.0,5.0,No,15.0,7.0,Extrovert
3016,3.0,No,4.0,5.0,No,7.0,7.0,Extrovert
5772,3.0,No,4.0,5.0,,9.0,8.0,Extrovert
9734,4.0,No,7.0,7.0,No,11.0,4.0,Extrovert
4429,2.0,No,6.0,,,8.0,5.0,Extrovert
7867,0.0,No,9.0,4.0,,4.0,6.0,Extrovert
18895,1.0,No,9.0,6.0,No,13.0,10.0,
21643,3.0,No,3.0,4.0,No,11.0,6.0,
13880,2.0,No,,6.0,No,,6.0,Extrovert
11103,0.0,No,5.0,5.0,No,8.0,7.0,Extrovert
11965,8.0,Yes,2.0,1.0,Yes,5.0,,Introvert
20556,9.0,Yes,1.0,1.0,Yes,4.0,2.0,
1166,7.0,Yes,3.0,1.0,Yes,3.0,0.0,Introvert
9113,,,4.0,4.0,No,14.0,3.0,Extrovert
6411,2.0,,9.0,4.0,No,7.0,4.0,Extrovert
834,2.0,No,4.0,3.0,No,12.0,6.0,Extrovert
4812,3.0,No,6.0,6.0,No,8.0,7.0,Extrovert
2817,1.0,No,9.0,6.0,No,8.0,4.0,Extrovert
17641,9.0,Yes,3.0,1.0,Yes,5.0,2.0,Extrovert
4849,2.0,No,4.0,7.0,No,10.0,6.0,Extrovert
17550,0.0,No,10.0,6.0,No,13.0,9.0,Extrovert
19474,1.0,No,5.0,3.0,No,,,
16263,6.0,Yes,3.0,,Yes,1.0,2.0,Introvert
9692,9.0,No,8.0,4.0,No,13.0,6.0,Extrovert
6240,1.0,No,8.0,5.0,No,,3.0,Extrovert
23342,7.0,Yes,2.0,0.0,Yes,4.0,0.0,
2404,0.0,No,9.0,7.0,No,15.0,5.0,Extrovert
952,1.0,No,8.0,6.0,No,,3.0,Extrovert
14479,,Yes,2.0,,Yes,1.0,1.0,Introvert
10146,5.0,Yes,0.0,3.0,Yes,1.0,2.0,Introvert
12956,6.0,Yes,0.0,2.0,Yes,6.0,2.0,Introvert
5395,2.0,No,8.0,7.0,No,8.0,9.0,Extrovert
22657,3.0,No,9.0,5.0,No,6.0,3.0,
5679,3.0,No,9.0,5.0,No,13.0,8.0,Extrovert
21719,1.0,No,6.0,7.0,,,4.0,
643,2.0,No,8.0,3.0,No,11.0,4.0,Extrovert
3835,2.0,No,5.0,5.0,No,11.0,6.0,Extrovert
698,2.0,No,3.0,4.0,No,4.0,5.0,Extrovert
2333,2.0,No,4.0,,No,4.0,7.0,Extrovert
9947,6.0,Yes,2.0,0.0,Yes,1.0,0.0,Introvert
23339,0.0,No,9.0,4.0,No,14.0,9.0,
21995,5.0,Yes,0.0,2.0,,5.0,,
13072,1.0,No,4.0,6.0,No,10.0,8.0,Extrovert
20127,9.0,,3.0,,Yes,2.0,2.0,
1265,,No,9.0,3.0,No,15.0,6.0,Extrovert
23760,11.0,Yes,1.0,2.0,Yes,3.0,,
6788,1.0,No,4.0,4.0,No,4.0,5.0,Extrovert
17731,7.0,,2.0,0.0,Yes,3.0,0.0,Introvert
17585,2.0,No,4.0,6.0,No,4.0,9.0,Extrovert
11900,3.0,No,7.0,6.0,No,8.0,4.0,Extrovert
5129,3.0,,5.0,4.0,No,9.0,6.0,Extrovert
15466,0.0,No,4.0,3.0,No,7.0,3.0,Extrovert
10101,11.0,Yes,1.0,0.0,,1.0,0.0,Introvert
20932,7.0,Yes,0.0,,Yes,1.0,3.0,
13620,9.0,,3.0,2.0,Yes,5.0,0.0,Extrovert
5042,3.0,No,3.0,4.0,No,10.0,7.0,Extrovert
12062,1.0,No,7.0,6.0,No,14.0,5.0,Extrovert
9560,4.0,No,8.0,6.0,No,13.0,8.0,Extrovert
16048,0.0,No,5.0,7.0,No,6.0,8.0,Extrovert
7744,1.0,No,5.0,6.0,,14.0,5.0,Extrovert
19615,6.0,Yes,3.0,0.0,Yes,1.0,1.0,
3165,3.0,No,9.0,6.0,No,4.0,8.0,Extrovert
1169,2.0,No,7.0,3.0,No,5.0,7.0,Extrovert
11169,4.0,,3.0,1.0,Yes,3.0,0.0,Introvert
21914,,No,6.0,6.0,No,9.0,8.0,
11731,5.0,Yes,3.0,0.0,Yes,1.0,,Introvert
8285,3.0,No,4.0,6.0,No,,5.0,Extrovert
5172,2.0,No,4.0,5.0,No,4.0,5.0,Extrovert
14305,1.0,No,4.0,5.0,No,5.0,9.0,Extrovert
17076,4.0,Yes,0.0,1.0,Yes,0.0,3.0,Introvert
6237,,No,,5.0,No,11.0,7.0,Extrovert
23137,2.0,No,8.0,6.0,No,4.0,,
17238,10.0,Yes,0.0,1.0,Yes,5.0,2.0,Introvert
13226,1.0,No,4.0,6.0,No,13.0,9.0,Extrovert
15399,0.0,,6.0,6.0,No,12.0,8.0,Extrovert
14956,2.0,No,7.0,6.0,No,8.0,6.0,Extrovert
24498,4.0,Yes,3.0,2.0,,3.0,0.0,
39,0.0,No,5.0,4.0,No,11.0,4.0,Extrovert
15432,1.0,No,8.0,6.0,No,,5.0,Extrovert
22276,0.0,No,8.0,,No,9.0,6.0,
10521,10.0,Yes,1.0,3.0,Yes,2.0,2.0,Introvert
7306,10.0,No,3.0,2.0,Yes,,0.0,Introvert
22762,3.0,No,6.0,7.0,No,14.0,3.0,
14749,4.0,,0.0,1.0,Yes,5.0,1.0,Introvert
3184,11.0,Yes,3.0,1.0,Yes,3.0,2.0,Introvert
23013,1.0,No,,,No,8.0,6.0,
8674,4.0,No,7.0,4.0,No,14.0,6.0,Extrovert
4212,0.0,No,4.0,4.0,No,10.0,3.0,Extrovert
15744,,No,5.0,4.0,No,10.0,5.0,Extrovert
5924,0.0,No,5.0,6.0,No,10.0,5.0,Extrovert
16589,2.0,No,7.0,6.0,No,10.0,5.0,Extrovert
18001,10.0,Yes,1.0,1.0,Yes,7.0,2.0,Introvert
2234,10.0,Yes,1.0,2.0,Yes,2.0,3.0,Extrovert
7011,2.0,No,5.0,5.0,No,4.0,9.0,Extrovert
16935,2.0,,7.0,4.0,No,9.0,7.0,Extrovert
14320,0.0,No,3.0,4.0,No,12.0,8.0,Extrovert
8404,2.0,,8.0,4.0,No,8.0,3.0,Extrovert
7638,1.0,No,6.0,7.0,No,7.0,6.0,Extrovert
7892,3.0,No,10.0,4.0,No,7.0,4.0,Extrovert
8344,1.0,No,,5.0,No,8.0,4.0,Extrovert
5505,3.0,No,10.0,4.0,No,11.0,8.0,Extrovert
1604,6.0,Yes,2.0,3.0,Yes,5.0,,Introvert
15989,6.0,Yes,2.0,2.0,No,4.0,1.0,Introvert
16044,2.0,No,8.0,7.0,No,12.0,3.0,Extrovert
5721,0.0,No,8.0,,No,15.0,6.0,Extrovert
7712,3.0,No,9.0,5.0,No,9.0,4.0,Extrovert
22304,3.0,No,8.0,3.0,No,12.0,5.0,
8109,2.0,No,6.0,6.0,No,12.0,4.0,Extrovert
13852,10.0,,0.0,2.0,Yes,4.0,2.0,Introvert
9428,4.0,Yes,1.0,2.0,,0.0,2.0,Introvert
8220,1.0,,4.0,5.0,No,15.0,8.0,Extrovert
17032,2.0,,5.0,4.0,No,11.0,3.0,Extrovert
15230,3.0,No,3.0,3.0,No,14.0,6.0,Extrovert
13539,1.0,No,10.0,5.0,No,7.0,9.0,Extrovert
14675,11.0,Yes,3.0,2.0,Yes,5.0,3.0,Introvert
14384,3.0,No,9.0,3.0,No,10.0,4.0,Extrovert
13453,2.0,,9.0,3.0,No,13.0,6.0,Extrovert
8544,1.0,No,9.0,7.0,No,,8.0,Extrovert
19193,7.0,Yes,3.0,1.0,Yes,0.0,2.0,
6382,3.0,No,4.0,4.0,No,15.0,7.0,Extrovert
24069,8.0,Yes,1.0,0.0,,4.0,0.0,
13716,0.0,No,4.0,,No,14.0,8.0,Extrovert
20302,0.0,No,9.0,3.0,No,12.0,6.0,
1766,1.0,No,3.0,,No,6.0,3.0,Introvert
9316,1.0,,7.0,4.0,No,12.0,,Extrovert
6386,3.0,No,10.0,4.0,No,15.0,3.0,Extrovert
20413,2.0,No,8.0,3.0,No,12.0,,
21766,1.0,No,,4.0,No,13.0,6.0,
13866,9.0,Yes,,3.0,Yes,3.0,1.0,Introvert
20519,9.0,Yes,5.0,2.0,Yes,5.0,2.0,
3826,2.0,No,4.0,5.0,No,4.0,3.0,Extrovert
18956,8.0,Yes,,2.0,Yes,5.0,1.0,
21555,1.0,No,4.0,6.0,No,6.0,5.0,
694,,No,10.0,5.0,No,15.0,7.0,Extrovert
17893,,No,9.0,,No,12.0,8.0,Extrovert
12804,,Yes,1.0,2.0,,1.0,2.0,Introvert
12079,2.0,No,5.0,6.0,No,7.0,3.0,Extrovert
15746,1.0,No,7.0,4.0,No,13.0,3.0,Extrovert
18443,,No,7.0,4.0,No,9.0,4.0,Introvert
9584,2.0,No,9.0,5.0,No,11.0,8.0,Extrovert
22713,9.0,Yes,3.0,1.0,,4.0,2.0,
6890,1.0,No,5.0,6.0,No,10.0,10.0,Extrovert
8907,10.0,Yes,0.0,2.0,Yes,2.0,1.0,Introvert
16143,10.0,Yes,,1.0,Yes,2.0,0.0,Introvert
13020,3.0,No,7.0,6.0,No,6.0,10.0,Extrovert
4754,1.0,No,9.0,4.0,No,6.0,9.0,Extrovert
12915,3.0,,9.0,6.0,No,10.0,8.0,Extrovert
14594,8.0,Yes,3.0,,Yes,3.0,2.0,Introvert
21960,3.0,No,10.0,4.0,No,10.0,8.0,
15323,11.0,Yes,1.0,3.0,Yes,1.0,2.0,Introvert
370,5.0,Yes,2.0,2.0,,,2.0,Introvert
24135,7.0,Yes,2.0,0.0,Yes,1.0,,
18966,8.0,,1.0,1.0,Yes,1.0,2.0,
966,0.0,No,7.0,7.0,No,8.0,3.0,Extrovert
6325,2.0,No,7.0,3.0,No,,3.0,Extrovert
9331,7.0,Yes,2.0,3.0,Yes,2.0,0.0,Introvert
839,2.0,No,9.0,7.0,No,10.0,5.0,Extrovert
11757,,No,2.0,5.0,No,4.0,5.0,Extrovert
7166,,No,4.0,5.0,No,12.0,4.0,Extrovert
23449,2.0,No,7.0,5.0,No,8.0,9.0,
15152,,No,3.0,3.0,No,5.0,3.0,Extrovert
6254,6.0,Yes,2.0,1.0,Yes,,2.0,Introvert
2810,3.0,No,7.0,4.0,No,7.0,8.0,Extrovert
20957,0.0,No,,,No,11.0,4.0,
16636,10.0,Yes,0.0,,Yes,0.0,2.0,Introvert
15502,10.0,Yes,1.0,,Yes,1.0,,Introvert
6328,1.0,No,3.0,6.0,No,6.0,6.0,Extrovert
23749,0.0,No,4.0,5.0,No,8.0,8.0,
15784,1.0,No,5.0,3.0,No,9.0,7.0,Extrovert
17768,3.0,No,6.0,4.0,No,7.0,9.0,Extrovert
516,3.0,No,7.0,5.0,No,3.0,4.0,Extrovert
9583,7.0,Yes,,2.0,Yes,5.0,0.0,Introvert
4563,3.0,No,5.0,5.0,No,9.0,4.0,Extrovert
7194,0.0,No,4.0,3.0,No,3.0,7.0,Extrovert
10406,0.0,No,9.0,4.0,No,11.0,6.0,Extrovert
7368,0.0,No,3.0,5.0,No,11.0,6.0,Extrovert
3367,3.0,No,5.0,3.0,No,15.0,5.0,Extrovert
21405,0.0,No,6.0,7.0,No,8.0,5.0,
778,0.0,No,5.0,6.0,No,5.0,8.0,Extrovert
19169,0.0,No,6.0,3.0,No,10.0,10.0,
1791,8.0,Yes,3.0,0.0,Yes,3.0,,Introvert
16681,1.0,No,,4.0,No,11.0,7.0,Extrovert
1518,3.0,No,9.0,7.0,No,9.0,10.0,Extrovert
11548,6.0,Yes,1.0,1.0,,4.0,1.0,Introvert
19200,1.0,,6.0,3.0,No,9.0,8.0,
4054,3.0,No,4.0,7.0,No,13.0,10.0,Extrovert
5790,2.0,No,10.0,6.0,No,11.0,6.0,Extrovert
20809,2.0,No,,5.0,No,9.0,6.0,
9082,10.0,Yes,3.0,0.0,,4.0,2.0,Introvert
23001,0.0,No,10.0,3.0,No,10.0,4.0,
23625,1.0,No,7.0,7.0,No,13.0,8.0,
14515,7.0,Yes,1.0,2.0,Yes,,0.0,Introvert
24308,0.0,,7.0,6.0,No,,6.0,
295,10.0,Yes,1.0,3.0,Yes,4.0,3.0,Introvert
21735,1.0,No,5.0,4.0,No,14.0,5.0,
20713,1.0,,5.0,3.0,No,12.0,8.0,
14162,3.0,,4.0,7.0,No,12.0,9.0,Extrovert
2409,3.0,No,8.0,3.0,No,12.0,8.0,Extrovert
24233,0.0,,4.0,,No,8.0,3.0,
23886,3.0,No,8.0,4.0,No,10.0,,
5967,5.0,,0.0,0.0,Yes,2.0,1.0,Introvert
13396,2.0,No,5.0,4.0,No,8.0,,Extrovert
8173,4.0,No,6.0,3.0,No,11.0,4.0,Extrovert
23125,0.0,No,5.0,5.0,No,14.0,7.0,
2513,3.0,No,9.0,7.0,No,5.0,4.0,Extrovert
19570,0.0,,8.0,,No,10.0,3.0,
8134,3.0,No,6.0,3.0,No,14.0,9.0,Extrovert
6725,3.0,No,6.0,,No,15.0,4.0,Extrovert
7009,2.0,No,7.0,4.0,No,12.0,6.0,Extrovert
13208,3.0,No,8.0,6.0,No,15.0,8.0,Extrovert
15875,2.0,No,6.0,7.0,No,,9.0,Extrovert
19756,1.0,No,8.0,6.0,No,6.0,9.0,
1876,0.0,No,9.0,,No,15.0,6.0,Extrovert
8407,2.0,No,3.0,2.0,No,6.0,7.0,Extrovert
22429,0.0,,4.0,5.0,No,12.0,5.0,
14517,,No,4.0,5.0,No,5.0,3.0,Extrovert
19354,,No,5.0,6.0,No,11.0,7.0,
9229,0.0,No,4.0,,No,,7.0,Extrovert
22733,3.0,No,4.0,5.0,No,,5.0,
12432,7.0,Yes,1.0,1.0,Yes,0.0,0.0,Introvert
22679,0.0,,4.0,6.0,No,14.0,4.0,
13142,2.0,No,6.0,4.0,No,14.0,6.0,Extrovert
19109,0.0,No,8.0,6.0,No,11.0,,
313,6.0,Yes,0.0,0.0,Yes,0.0,,Introvert
4949,1.0,No,,5.0,No,6.0,7.0,Extrovert
1656,3.0,No,3.0,5.0,No,8.0,3.0,Extrovert
19492,0.0,No,6.0,3.0,No,9.0,,
3394,2.0,No,5.0,4.0,No,5.0,3.0,Extrovert
12760,5.0,Yes,3.0,2.0,Yes,0.0,0.0,Introvert
23616,2.0,No,4.0,7.0,No,13.0,3.0,
13012,3.0,No,6.0,7.0,No,15.0,6.0,Extrovert
23459,1.0,No,7.0,4.0,No,6.0,4.0,
18338,2.0,No,8.0,6.0,No,4.0,9.0,Extrovert
4874,8.0,,1.0,2.0,,1.0,0.0,Introvert
14261,4.0,No,7.0,6.0,No,13.0,6.0,Extrovert
8490,1.0,No,7.0,7.0,No,8.0,4.0,Extrovert
13267,1.0,No,6.0,4.0,No,6.0,,Extrovert
14421,5.0,Yes,1.0,,Yes,2.0,0.0,Introvert
9593,1.0,No,,5.0,No,11.0,4.0,Extrovert
15080,3.0,No,9.0,,No,15.0,6.0,Extrovert
22476,6.0,Yes,0.0,2.0,Yes,0.0,0.0,
9726,1.0,No,7.0,6.0,No,10.0,4.0,Extrovert
16051,4.0,,0.0,0.0,Yes,1.0,1.0,Introvert
10565,2.0,No,8.0,6.0,No,8.0,8.0,Extrovert
24666,0.0,,4.0,6.0,No,14.0,5.0,
4823,2.0,No,7.0,6.0,No,8.0,4.0,Extrovert
10485,1.0,No,7.0,6.0,No,,7.0,Extrovert
13752,0.0,No,8.0,5.0,No,12.0,6.0,Extrovert
15916,0.0,No,,7.0,No,13.0,7.0,Extrovert
3884,3.0,No,7.0,5.0,No,9.0,9.0,Extrovert
3115,0.0,No,8.0,5.0,No,9.0,7.0,Extrovert
23161,4.0,Yes,0.0,0.0,,5.0,2.0,
9765,1.0,No,4.0,4.0,No,7.0,,Extrovert
20745,3.0,No,9.0,,No,15.0,5.0,
6730,1.0,No,4.0,3.0,No,13.0,5.0,Extrovert
15970,1.0,No,7.0,4.0,No,9.0,,Extrovert
23258,0.0,No,9.0,3.0,No,6.0,6.0,
20954,3.0,No,7.0,7.0,No,14.0,9.0,
4011,3.0,No,4.0,4.0,No,10.0,7.0,Extrovert
13995,2.0,,5.0,4.0,No,13.0,7.0,Extrovert
10997,1.0,No,5.0,4.0,No,6.0,,Extrovert
10525,3.0,No,9.0,7.0,No,6.0,7.0,Extrovert
1998,0.0,No,8.0,5.0,No,8.0,6.0,Extrovert
3496,2.0,No,9.0,7.0,No,5.0,3.0,Extrovert
6057,10.0,Yes,0.0,0.0,,5.0,0.0,Introvert
154,2.0,No,4.0,7.0,No,5.0,6.0,Extrovert
6396,0.0,No,7.0,4.0,No,14.0,9.0,Extrovert
3979,1.0,,9.0,4.0,No,5.0,4.0,Extrovert
11784,2.0,No,8.0,7.0,No,11.0,7.0,Extrovert
1033,10.0,Yes,2.0,1.0,Yes,0.0,0.0,Introvert
12742,11.0,,1.0,0.0,Yes,1.0,2.0,Introvert
14332,6.0,Yes,1.0,2.0,Yes,1.0,0.0,Introvert
14565,3.0,No,6.0,4.0,No,10.0,8.0,Extrovert
12019,9.0,Yes,0.0,1.0,Yes,1.0,2.0,Introvert
22923,2.0,,9.0,6.0,No,13.0,4.0,
4416,3.0,No,7.0,,No,8.0,5.0,Extrovert
17177,6.0,Yes,1.0,2.0,Yes,,2.0,Introvert
18862,0.0,No,8.0,3.0,No,14.0,4.0,
20441,3.0,No,8.0,6.0,No,12.0,7.0,
19734,4.0,No,10.0,7.0,No,6.0,10.0,
10725,0.0,No,7.0,7.0,No,,8.0,Extrovert
9252,2.0,No,5.0,5.0,No,15.0,10.0,Extrovert
12894,0.0,,7.0,5.0,No,14.0,4.0,Extrovert
13679,1.0,No,4.0,5.0,No,12.0,8.0,Extrovert
13556,0.0,No,7.0,7.0,No,6.0,3.0,Extrovert
8699,3.0,No,6.0,4.0,No,10.0,9.0,Extrovert
8665,0.0,No,9.0,,No,11.0,5.0,Extrovert
1114,0.0,No,6.0,4.0,No,8.0,,Extrovert
11469,0.0,No,,6.0,No,7.0,6.0,Extrovert
878,3.0,No,8.0,6.0,No,4.0,5.0,Extrovert
17553,11.0,Yes,0.0,0.0,Yes,5.0,1.0,Introvert
14628,10.0,Yes,3.0,,Yes,3.0,0.0,Introvert
535,1.0,No,,5.0,No,14.0,8.0,Extrovert
4017,2.0,No,7.0,3.0,No,7.0,5.0,Extrovert
3955,2.0,No,7.0,6.0,No,7.0,7.0,Extrovert
18896,3.0,No,9.0,,No,7.0,9.0,
17102,6.0,,3.0,1.0,Yes,4.0,1.0,Introvert
17296,0.0,No,4.0,6.0,No,5.0,,Extrovert
4826,1.0,No,5.0,5.0,No,4.0,6.0,Extrovert
16179,3.0,No,7.0,6.0,No,8.0,8.0,Extrovert
11839,,No,6.0,5.0,No,9.0,8.0,Extrovert
14362,1.0,No,6.0,4.0,No,8.0,3.0,Extrovert
18456,3.0,No,7.0,6.0,No,,8.0,Extrovert
8962,11.0,Yes,0.0,0.0,Yes,5.0,0.0,Introvert
16789,3.0,No,8.0,1.0,,12.0,4.0,Extrovert
11821,7.0,Yes,4.0,2.0,Yes,1.0,2.0,Introvert
5138,,,2.0,0.0,Yes,1.0,1.0,Introvert
468,10.0,,3.0,0.0,Yes,,,Introvert
21777,0.0,No,5.0,5.0,No,10.0,7.0,
5844,4.0,No,8.0,3.0,No,12.0,,Extrovert
6130,2.0,No,7.0,,No,9.0,9.0,Extrovert
24261,3.0,No,10.0,6.0,No,3.0,7.0,
779,2.0,No,9.0,,No,14.0,4.0,Extrovert
10668,2.0,No,9.0,,No,13.0,4.0,Extrovert
1186,2.0,No,9.0,7.0,,12.0,4.0,Extrovert
13118,11.0,,,2.0,Yes,2.0,0.0,Introvert
6947,5.0,No,9.0,6.0,No,14.0,6.0,Extrovert
2807,1.0,No,9.0,6.0,No,9.0,9.0,Extrovert
6353,5.0,Yes,1.0,0.0,Yes,1.0,1.0,Introvert
21032,9.0,Yes,2.0,1.0,Yes,0.0,0.0,
1767,0.0,No,6.0,4.0,No,,7.0,Extrovert
5448,8.0,,3.0,2.0,Yes,3.0,0.0,Introvert
17773,1.0,No,5.0,6.0,No,14.0,5.0,Extrovert
22947,0.0,No,4.0,7.0,No,4.0,9.0,
11897,1.0,No,3.0,6.0,No,5.0,5.0,Extrovert
21364,1.0,No,6.0,5.0,,15.0,6.0,
24432,10.0,Yes,3.0,,Yes,0.0,1.0,
628,4.0,Yes,,,Yes,4.0,0.0,Introvert
15920,,No,4.0,5.0,No,8.0,7.0,Extrovert
10897,10.0,,1.0,1.0,Yes,1.0,3.0,Introvert
4337,3.0,No,7.0,6.0,No,6.0,9.0,Extrovert
16884,0.0,No,3.0,3.0,No,13.0,8.0,Extrovert
19452,3.0,,5.0,4.0,No,10.0,8.0,
21248,,No,6.0,7.0,No,10.0,8.0,
4909,3.0,No,9.0,,No,13.0,7.0,Extrovert
10368,2.0,No,7.0,5.0,No,9.0,4.0,Extrovert
12172,3.0,No,6.0,7.0,No,5.0,9.0,Extrovert
3125,0.0,No,9.0,6.0,No,7.0,4.0,Extrovert
12584,2.0,No,6.0,5.0,No,4.0,4.0,Extrovert
19700,0.0,No,3.0,6.0,No,5.0,5.0,
2339,3.0,No,5.0,3.0,No,6.0,6.0,Extrovert
6026,1.0,No,9.0,6.0,No,,5.0,Extrovert
15439,1.0,No,8.0,5.0,No,6.0,5.0,Extrovert
8147,1.0,No,4.0,7.0,No,7.0,3.0,Extrovert
18518,3.0,,8.0,3.0,No,5.0,8.0,Extrovert
